"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"fl2_vi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","fl2_vi","male_headed",NA,"male_headed",0.0268879568647195,NA,0.00195024413446982,0.0518256695949691,"governorate_gaza","gaza","fl2_vi","refugees",NA,"refugee",0.0311664991380972,NA,-0.00231185337161885,0.0646448516478133,"governorate_gaza","gaza","fl2_vi","non_refugees",NA,"non_refugee",0.0163360949009371,NA,-0.013405240028211,0.0460774298300851,"governorate_gaza","gaza","fl2_vi","in_camp_refugee",NA,"in_camp_refugee",0.0573770491803279,NA,0.0159395520787714,0.0988145462818844,"governorate_gaza","gaza","fl2_vi","out_camp_refugee",NA,"out_camp_refugee",0.0280031165309549,NA,-0.00918927284854126,0.0651955059104511,"governorate_gaza","gaza","fl2_vi",NA,NA,"all",0.0245938386196974,NA,0.00176243196328793,0.0474252452761068,"governorate_gaza","gaza"
"fl2_vi","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","rafah","fl2_vi","male_headed",NA,"male_headed",0.0221711791428989,NA,0.00123127266400057,0.0431110856217973,"governorate_gaza","rafah","fl2_vi","refugees",NA,"refugee",0.0223357983428602,NA,0.00125058635623749,0.0434210103294829,"governorate_gaza","rafah","fl2_vi","non_refugees",NA,"non_refugee",0,NA,0,0,"governorate_gaza","rafah","fl2_vi","in_camp_refugee",NA,"in_camp_refugee",0.015625,NA,-0.00594432385638575,0.0371943238563857,"governorate_gaza","rafah","fl2_vi","out_camp_refugee",NA,"out_camp_refugee",0.0237678659866889,NA,-0.00140702040918416,0.048942752382562,"governorate_gaza","rafah","fl2_vi",NA,NA,"all",0.0198489751961022,NA,0.00108175595893745,0.038616194433267,"governorate_gaza","rafah"
"fl2_vi","female_headed",NA,"female_headed",0.0497461230667669,NA,-0.0264611990290109,0.125953445162545,"governorate_gaza","north_gaza","fl2_vi","male_headed",NA,"male_headed",0.0182281939668012,NA,0.00356557713546548,0.032890810798137,"governorate_gaza","north_gaza","fl2_vi","refugees",NA,"refugee",0.0167153190474525,NA,0.00169411470124394,0.0317365233936611,"governorate_gaza","north_gaza","fl2_vi","non_refugees",NA,"non_refugee",0.0329625164357371,NA,-0.0051136728436041,0.0710387057150784,"governorate_gaza","north_gaza","fl2_vi","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","fl2_vi","out_camp_refugee",NA,"out_camp_refugee",0.0205227688042462,NA,0.00209227862945995,0.0389532589790324,"governorate_gaza","north_gaza","fl2_vi",NA,NA,"all",0.0212223136504557,NA,0.00608008567418882,0.0363645416267226,"governorate_gaza","north_gaza"
"fl2_vii","female_headed",NA,"female_headed",0.073350054962468,NA,0.0309127487944487,0.115787361130487,"governorate_gaza","khan_yunis","fl2_vii","male_headed",NA,"male_headed",0.037050660669089,NA,0.019312316957351,0.054789004380827,"governorate_gaza","khan_yunis","fl2_vii","refugees",NA,"refugee",0.0337718939571739,NA,0.0137475493596368,0.053796238554711,"governorate_gaza","khan_yunis","fl2_vii","non_refugees",NA,"non_refugee",0.0547105875274141,NA,0.0263293377029375,0.0830918373518907,"governorate_gaza","khan_yunis","fl2_vii","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","khan_yunis","fl2_vii","out_camp_refugee",NA,"out_camp_refugee",0.0408337791243354,NA,0.0165822767652205,0.0650852814834504,"governorate_gaza","khan_yunis","fl2_vii",NA,NA,"all",0.0413656154969337,NA,0.0249944045717039,0.0577368264221635,"governorate_gaza","khan_yunis"
"fl2_vii","female_headed",NA,"female_headed",0.0197095343851758,NA,-0.0085846177212039,0.0480036864915554,"governorate_gaza","deir_balah","fl2_vii","male_headed",NA,"male_headed",0.00985039683797327,NA,0.00406541780531775,0.0156353758706288,"governorate_gaza","deir_balah","fl2_vii","refugees",NA,"refugee",0.0107300727886779,NA,0.00399764183089172,0.017462503746464,"governorate_gaza","deir_balah","fl2_vii","non_refugees",NA,"non_refugee",0.0153754173891242,NA,-0.00710068856552377,0.0378515233437722,"governorate_gaza","deir_balah","fl2_vii","in_camp_refugee",NA,"in_camp_refugee",0.011707696809004,NA,0.000852527015992907,0.0225628666020151,"governorate_gaza","deir_balah","fl2_vii","out_camp_refugee",NA,"out_camp_refugee",0.0101801697504277,NA,0.00161155109506149,0.0187487884057939,"governorate_gaza","deir_balah","fl2_vii",NA,NA,"all",0.0113961268241611,NA,0.00479493261672519,0.0179973210315971,"governorate_gaza","deir_balah"
"fl2_vii","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","fl2_vii","male_headed",NA,"male_headed",0.0112943855544437,NA,-0.0033744525779126,0.0259632236868001,"governorate_gaza","gaza","fl2_vii","refugees",NA,"refugee",0.00529640329917506,NA,0.000945361790402247,0.00964744480794788,"governorate_gaza","gaza","fl2_vii","non_refugees",NA,"non_refugee",0.0166557516327365,NA,-0.0130925334780355,0.0464040367435085,"governorate_gaza","gaza","fl2_vii","in_camp_refugee",NA,"in_camp_refugee",0.0491803278688525,NA,0.0106502226502686,0.0877104330874363,"governorate_gaza","gaza","fl2_vii","out_camp_refugee",NA,"out_camp_refugee",0,NA,0,0,"governorate_gaza","gaza","fl2_vii",NA,NA,"all",0.0103307327154747,NA,-0.00308936806524652,0.023750833496196,"governorate_gaza","gaza"
"fl2_vii","female_headed",NA,"female_headed",0.0225702738818572,NA,-0.00091925008498734,0.0460597978487017,"governorate_gaza","rafah","fl2_vii","male_headed",NA,"male_headed",0.0197711614534,NA,0.00613161430735176,0.0334107085994482,"governorate_gaza","rafah","fl2_vii","refugees",NA,"refugee",0.0219130992265059,NA,0.00797803722836465,0.0358481612246471,"governorate_gaza","rafah","fl2_vii","non_refugees",NA,"non_refugee",0.00530817197182476,NA,-0.00542199954231924,0.0160383434859688,"governorate_gaza","rafah","fl2_vii","in_camp_refugee",NA,"in_camp_refugee",0.015625,NA,-0.00594432385638574,0.0371943238563857,"governorate_gaza","rafah","fl2_vii","out_camp_refugee",NA,"out_camp_refugee",0.0232549639322222,NA,0.0069508888642105,0.0395590390002338,"governorate_gaza","rafah","fl2_vii",NA,NA,"all",0.0200643398128817,NA,0.00761568399424173,0.0325129956315217,"governorate_gaza","rafah"
"fl2_vii","female_headed",NA,"female_headed",0.021004206746111,NA,-0.0179543929754126,0.0599628064676345,"governorate_gaza","north_gaza","fl2_vii","male_headed",NA,"male_headed",0.0341706837832172,NA,0.0139215852187763,0.0544197823476581,"governorate_gaza","north_gaza","fl2_vii","refugees",NA,"refugee",0.015078872859504,NA,0.00257823718803225,0.0275795085309758,"governorate_gaza","north_gaza","fl2_vii","non_refugees",NA,"non_refugee",0.0793937367573636,NA,0.0215606619431464,0.137226811571581,"governorate_gaza","north_gaza","fl2_vii","in_camp_refugee",NA,"in_camp_refugee",0.0075187969924812,NA,-0.00721777431985003,0.0222553683048124,"governorate_gaza","north_gaza","fl2_vii","out_camp_refugee",NA,"out_camp_refugee",0.0168009224919114,NA,0.00181561179769917,0.0317862331861236,"governorate_gaza","north_gaza","fl2_vii",NA,NA,"all",0.0329199033802234,NA,0.0142221091431257,0.0516176976173211,"governorate_gaza","north_gaza"
"fl2_viii","female_headed",NA,"female_headed",0.504184805135495,NA,0.366812335628869,0.641557274642122,"governorate_gaza","khan_yunis","fl2_viii","male_headed",NA,"male_headed",0.488869368680428,NA,0.43492372072343,0.542815016637426,"governorate_gaza","khan_yunis","fl2_viii","refugees",NA,"refugee",0.455624091784598,NA,0.392905326751545,0.518342856817651,"governorate_gaza","khan_yunis","fl2_viii","non_refugees",NA,"non_refugee",0.552313563473882,NA,0.470123401550835,0.634503725396929,"governorate_gaza","khan_yunis","fl2_viii","in_camp_refugee",NA,"in_camp_refugee",0.5,NA,0.411637999504922,0.588362000495078,"governorate_gaza","khan_yunis","fl2_viii","out_camp_refugee",NA,"out_camp_refugee",0.4463448500458,NA,0.372938125292382,0.519751574799217,"governorate_gaza","khan_yunis","fl2_viii",NA,NA,"all",0.490689933947667,NA,0.44042733275831,0.540952535137025,"governorate_gaza","khan_yunis"
"fl2_viii","female_headed",NA,"female_headed",0.427891695671958,NA,0.341311246633113,0.514472144710804,"governorate_gaza","deir_balah","fl2_viii","male_headed",NA,"male_headed",0.426725565621382,NA,0.390402735700833,0.463048395541932,"governorate_gaza","deir_balah","fl2_viii","refugees",NA,"refugee",0.440542652233492,NA,0.405411321621873,0.475673982845112,"governorate_gaza","deir_balah","fl2_viii","non_refugees",NA,"non_refugee",0.345451521130719,NA,0.243544095961823,0.447358946299615,"governorate_gaza","deir_balah","fl2_viii","in_camp_refugee",NA,"in_camp_refugee",0.529066220509278,NA,0.481469444783224,0.576662996235332,"governorate_gaza","deir_balah","fl2_viii","out_camp_refugee",NA,"out_camp_refugee",0.390749093422036,NA,0.343694710907109,0.437803475936964,"governorate_gaza","deir_balah","fl2_viii",NA,NA,"all",0.426908393194113,NA,0.393420513002133,0.460396273386092,"governorate_gaza","deir_balah"
"fl2_viii","female_headed",NA,"female_headed",0.486969087633426,NA,0.226783499851326,0.747154675415526,"governorate_gaza","gaza","fl2_viii","male_headed",NA,"male_headed",0.504575832402782,NA,0.424063260896626,0.585088403908937,"governorate_gaza","gaza","fl2_viii","refugees",NA,"refugee",0.495321604325283,NA,0.395309049801224,0.595334158849341,"governorate_gaza","gaza","fl2_viii","non_refugees",NA,"non_refugee",0.512813034513639,NA,0.393004747919452,0.632621321107827,"governorate_gaza","gaza","fl2_viii","in_camp_refugee",NA,"in_camp_refugee",0.614754098360656,NA,0.528042910466831,0.70146528625448,"governorate_gaza","gaza","fl2_viii","out_camp_refugee",NA,"out_camp_refugee",0.480907153894048,NA,0.369311229824385,0.592503077963711,"governorate_gaza","gaza","fl2_viii",NA,NA,"all",0.503073600209609,NA,0.426199414514651,0.579947785904566,"governorate_gaza","gaza"
"fl2_viii","female_headed",NA,"female_headed",0.459455753734034,NA,0.268017256696417,0.650894250771651,"governorate_gaza","rafah","fl2_viii","male_headed",NA,"male_headed",0.640805478493802,NA,0.574864869034356,0.706746087953247,"governorate_gaza","rafah","fl2_viii","refugees",NA,"refugee",0.626255973499449,NA,0.560561267857532,0.691950679141367,"governorate_gaza","rafah","fl2_viii","non_refugees",NA,"non_refugee",0.586332305864601,NA,0.375241372416942,0.797423239312261,"governorate_gaza","rafah","fl2_viii","in_camp_refugee",NA,"in_camp_refugee",0.6953125,NA,0.615262088689209,0.775362911310791,"governorate_gaza","rafah","fl2_viii","out_camp_refugee",NA,"out_camp_refugee",0.611519482825154,NA,0.533742099015641,0.689296866634666,"governorate_gaza","rafah","fl2_viii",NA,NA,"all",0.621810952137159,NA,0.558976574741657,0.684645329532662,"governorate_gaza","rafah"
"fl2_viii","female_headed",NA,"female_headed",0.464934616390459,NA,0.315959313230432,0.613909919550487,"governorate_gaza","north_gaza","fl2_viii","male_headed",NA,"male_headed",0.573582539212593,NA,0.523226707418953,0.623938371006232,"governorate_gaza","north_gaza","fl2_viii","refugees",NA,"refugee",0.556943382485109,NA,0.502480329656796,0.611406435313422,"governorate_gaza","north_gaza","fl2_viii","non_refugees",NA,"non_refugee",0.579718657435858,NA,0.481880973334694,0.677556341537021,"governorate_gaza","north_gaza","fl2_viii","in_camp_refugee",NA,"in_camp_refugee",0.37593984962406,NA,0.293310652518897,0.458569046729224,"governorate_gaza","north_gaza","fl2_viii","out_camp_refugee",NA,"out_camp_refugee",0.598172739532627,NA,0.53459388460258,0.661751594462674,"governorate_gaza","north_gaza","fl2_viii",NA,NA,"all",0.56326127466256,NA,0.51548392407294,0.611038625252179,"governorate_gaza","north_gaza"
"fl2_ix","female_headed",NA,"female_headed",0.089363247237968,NA,0.0147733456113944,0.163953148864542,"governorate_gaza","khan_yunis","fl2_ix","male_headed",NA,"male_headed",0.137441583673989,NA,0.100348789923853,0.174534377424125,"governorate_gaza","khan_yunis","fl2_ix","refugees",NA,"refugee",0.117739271106986,NA,0.0782907398193631,0.15718780239461,"governorate_gaza","khan_yunis","fl2_ix","non_refugees",NA,"non_refugee",0.156307089893425,NA,0.0940227819456634,0.218591397841186,"governorate_gaza","khan_yunis","fl2_ix","in_camp_refugee",NA,"in_camp_refugee",0.129032258064516,NA,0.0697880744583609,0.188276441670671,"governorate_gaza","khan_yunis","fl2_ix","out_camp_refugee",NA,"out_camp_refugee",0.115377846628115,NA,0.0693112184933835,0.161444474762846,"governorate_gaza","khan_yunis","fl2_ix",NA,NA,"all",0.131726451122667,NA,0.0978286765551122,0.165624225690222,"governorate_gaza","khan_yunis"
"fl2_ix","female_headed",NA,"female_headed",0.0987740827303591,NA,0.0435177778313055,0.154030387629413,"governorate_gaza","deir_balah","fl2_ix","male_headed",NA,"male_headed",0.153656967153515,NA,0.127542091635635,0.179771842671395,"governorate_gaza","deir_balah","fl2_ix","refugees",NA,"refugee",0.149710740273605,NA,0.124512680301119,0.174908800246091,"governorate_gaza","deir_balah","fl2_ix","non_refugees",NA,"non_refugee",0.117221130499449,NA,0.0497395200793004,0.184702740919597,"governorate_gaza","deir_balah","fl2_ix","in_camp_refugee",NA,"in_camp_refugee",0.156527312261522,NA,0.123196492628544,0.189858131894499,"governorate_gaza","deir_balah","fl2_ix","out_camp_refugee",NA,"out_camp_refugee",0.145876491555621,NA,0.111234236169685,0.180518746941557,"governorate_gaza","deir_balah","fl2_ix",NA,NA,"all",0.14505234836458,NA,0.121388589344308,0.168716107384852,"governorate_gaza","deir_balah"
"fl2_ix","female_headed",NA,"female_headed",0.0189427022571845,NA,-0.00302461798741093,0.0409100225017798,"governorate_gaza","gaza","fl2_ix","male_headed",NA,"male_headed",0.0789259233087067,NA,0.036881475072651,0.120970371544763,"governorate_gaza","gaza","fl2_ix","refugees",NA,"refugee",0.118563268866867,NA,0.0548100298189877,0.182316507914746,"governorate_gaza","gaza","fl2_ix","non_refugees",NA,"non_refugee",0.0175786402575069,NA,-0.0121876011066026,0.0473448816216164,"governorate_gaza","gaza","fl2_ix","in_camp_refugee",NA,"in_camp_refugee",0.155737704918033,NA,0.0911290070924917,0.220346402743574,"governorate_gaza","gaza","fl2_ix","out_camp_refugee",NA,"out_camp_refugee",0.11407664175507,NA,0.0430356047850684,0.185117678725071,"governorate_gaza","gaza","fl2_ix",NA,NA,"all",0.0738080706395048,NA,0.0351928611998008,0.112423280079209,"governorate_gaza","gaza"
"fl2_ix","female_headed",NA,"female_headed",0.174445921036048,NA,0.0140924879184106,0.334799354153685,"governorate_gaza","rafah","fl2_ix","male_headed",NA,"male_headed",0.229784725743487,NA,0.170730991720653,0.288838459766321,"governorate_gaza","rafah","fl2_ix","refugees",NA,"refugee",0.213282754581427,NA,0.156083656185749,0.270481852977105,"governorate_gaza","rafah","fl2_ix","non_refugees",NA,"non_refugee",0.309438586320694,NA,0.110742687789765,0.508134484851623,"governorate_gaza","rafah","fl2_ix","in_camp_refugee",NA,"in_camp_refugee",0.1484375,NA,0.0866036468322313,0.210271353167769,"governorate_gaza","rafah","fl2_ix","out_camp_refugee",NA,"out_camp_refugee",0.227120570322187,NA,0.159098394126895,0.295142746517479,"governorate_gaza","rafah","fl2_ix",NA,NA,"all",0.223988552708469,NA,0.168548428155158,0.27942867726178,"governorate_gaza","rafah"
"fl2_ix","female_headed",NA,"female_headed",0.0420308361915097,NA,-0.00740487381824413,0.0914665462012636,"governorate_gaza","north_gaza","fl2_ix","male_headed",NA,"male_headed",0.0533170216023864,NA,0.0314828554237412,0.0751511877810317,"governorate_gaza","north_gaza","fl2_ix","refugees",NA,"refugee",0.0441785436143518,NA,0.0243613301551099,0.0639957570735936,"governorate_gaza","north_gaza","fl2_ix","non_refugees",NA,"non_refugee",0.0732567009472207,NA,0.0214957062224171,0.125017695672024,"governorate_gaza","north_gaza","fl2_ix","in_camp_refugee",NA,"in_camp_refugee",0.0601503759398496,NA,0.0195892983471564,0.100711453532543,"governorate_gaza","north_gaza","fl2_ix","out_camp_refugee",NA,"out_camp_refugee",0.0405404467924706,NA,0.0180533324693659,0.0630275611155754,"governorate_gaza","north_gaza","fl2_ix",NA,NA,"all",0.0522448639176318,NA,0.0319383069512686,0.0725514208839949,"governorate_gaza","north_gaza"
"fl2_x","female_headed",NA,"female_headed",0.0689619237906191,NA,-0.00302764290885134,0.140951490490089,"governorate_gaza","khan_yunis","fl2_x","male_headed",NA,"male_headed",0.0613932554558768,NA,0.0386856202733597,0.0841008906383939,"governorate_gaza","khan_yunis","fl2_x","refugees",NA,"refugee",0.0560381825963752,NA,0.0266612539818374,0.085415111210913,"governorate_gaza","khan_yunis","fl2_x","non_refugees",NA,"non_refugee",0.07328489254144,NA,0.042377658537836,0.104192126545044,"governorate_gaza","khan_yunis","fl2_x","in_camp_refugee",NA,"in_camp_refugee",0.00806451612903226,NA,-0.00774164503661333,0.0238706772946778,"governorate_gaza","khan_yunis","fl2_x","out_camp_refugee",NA,"out_camp_refugee",0.0660697349893117,NA,0.0307310861779588,0.101408383800665,"governorate_gaza","khan_yunis","fl2_x",NA,NA,"all",0.0622929526163142,NA,0.0405354519189614,0.0840504533136671,"governorate_gaza","khan_yunis"
"fl2_x","female_headed",NA,"female_headed",0.0616231605858162,NA,0.0152233455031871,0.108022975668445,"governorate_gaza","deir_balah","fl2_x","male_headed",NA,"male_headed",0.0250257828124344,NA,0.0144244810705525,0.0356270845543163,"governorate_gaza","deir_balah","fl2_x","refugees",NA,"refugee",0.0283443269785155,NA,0.016453617274445,0.0402350366825859,"governorate_gaza","deir_balah","fl2_x","non_refugees",NA,"non_refugee",0.045217180502773,NA,0.00651408508908038,0.0839202759164655,"governorate_gaza","deir_balah","fl2_x","in_camp_refugee",NA,"in_camp_refugee",0.0175934557687495,NA,0.00549434298697848,0.0296925685505206,"governorate_gaza","deir_balah","fl2_x","out_camp_refugee",NA,"out_camp_refugee",0.0343915768610566,NA,0.0171115910343255,0.0516715626877877,"governorate_gaza","deir_balah","fl2_x",NA,NA,"all",0.0307635731586308,NA,0.0191768446939405,0.0423503016233211,"governorate_gaza","deir_balah"
"fl2_x","female_headed",NA,"female_headed",0,NA,0,0,"governorate_gaza","gaza","fl2_x","male_headed",NA,"male_headed",0.0144066551285838,NA,-0.000361309799306602,0.0291746200564743,"governorate_gaza","gaza","fl2_x","refugees",NA,"refugee",0.0098339563826239,NA,0.00461453877466589,0.0150533739905819,"governorate_gaza","gaza","fl2_x","non_refugees",NA,"non_refugee",0.0173781611084036,NA,-0.0123785964077951,0.0471349186246022,"governorate_gaza","gaza","fl2_x","in_camp_refugee",NA,"in_camp_refugee",0.0573770491803279,NA,0.0159395520787714,0.0988145462818844,"governorate_gaza","gaza","fl2_x","out_camp_refugee",NA,"out_camp_refugee",0.0040959236971713,NA,0.00200351130287148,0.00618833609147111,"governorate_gaza","gaza","fl2_x",NA,NA,"all",0.013177459078229,NA,-0.000331343933636003,0.0266862620900939,"governorate_gaza","gaza"
"fl2_x","female_headed",NA,"female_headed",0.058429579058734,NA,-0.0417694402751403,0.158628598392608,"governorate_gaza","rafah","fl2_x","male_headed",NA,"male_headed",0.0756742109491764,NA,0.040183915758976,0.111164506139377,"governorate_gaza","rafah","fl2_x","refugees",NA,"refugee",0.0687340624441572,NA,0.0348875946499439,0.10258053023837,"governorate_gaza","rafah","fl2_x","non_refugees",NA,"non_refugee",0.114845451758354,NA,-0.0169975230942662,0.246688426610975,"governorate_gaza","rafah","fl2_x","in_camp_refugee",NA,"in_camp_refugee",0.0234375,NA,-0.00287438090612174,0.0497493809061217,"governorate_gaza","rafah","fl2_x","out_camp_refugee",NA,"out_camp_refugee",0.0784002359959161,NA,0.0377142833882464,0.119086188603586,"governorate_gaza","rafah","fl2_x",NA,NA,"all",0.0738680123713318,NA,0.0404405589607338,0.10729546578193,"governorate_gaza","rafah"
"fl2_x","female_headed",NA,"female_headed",0.00227354150896517,NA,-0.000964571058061962,0.00551165407599229,"governorate_gaza","north_gaza","fl2_x","male_headed",NA,"male_headed",0.00315940024269472,NA,-0.000991032838586246,0.00730983332397569,"governorate_gaza","north_gaza","fl2_x","refugees",NA,"refugee",0.00164391711766538,NA,0.0006563383418577,0.00263149589347307,"governorate_gaza","north_gaza","fl2_x","non_refugees",NA,"non_refugee",0.00680369322674715,NA,-0.00656817073689066,0.020175557190385,"governorate_gaza","north_gaza","fl2_x","in_camp_refugee",NA,"in_camp_refugee",0,NA,0,0,"governorate_gaza","north_gaza","fl2_x","out_camp_refugee",NA,"out_camp_refugee",0.00201837194033883,NA,0.00079806562488083,0.00323867825579684,"governorate_gaza","north_gaza","fl2_x",NA,NA,"all",0.00307524601215552,NA,-0.000693106904549303,0.00684359892886034,"governorate_gaza","north_gaza"
"fl2_xi","female_headed",NA,"female_headed",0.178719971838407,NA,0.0780138404756851,0.279426103201128,"governorate_gaza","khan_yunis","fl2_xi","male_headed",NA,"male_headed",0.36377946735705,NA,0.311777399649908,0.415781535064191,"governorate_gaza","khan_yunis","fl2_xi","refugees",NA,"refugee",0.340709942597007,NA,0.280488669560275,0.400931215633738,"governorate_gaza","khan_yunis","fl2_xi","non_refugees",NA,"non_refugee",0.343663826391976,NA,0.265200838448342,0.42212681433561,"governorate_gaza","khan_yunis","fl2_xi","in_camp_refugee",NA,"in_camp_refugee",0.32258064516129,NA,0.239968578114765,0.405192712207816,"governorate_gaza","khan_yunis","fl2_xi","out_camp_refugee",NA,"out_camp_refugee",0.34450087646689,NA,0.273740029180284,0.415261723753495,"governorate_gaza","khan_yunis","fl2_xi",NA,NA,"all",0.341781211486088,NA,0.294025343739675,0.389537079232501,"governorate_gaza","khan_yunis"
"fl2_xi","female_headed",NA,"female_headed",0.333792208733197,NA,0.248424849668596,0.419159567797798,"governorate_gaza","deir_balah","fl2_xi","male_headed",NA,"male_headed",0.293199595505911,NA,0.258970684172689,0.327428506839133,"governorate_gaza","deir_balah","fl2_xi","refugees",NA,"refugee",0.29806398924316,NA,0.265043166629586,0.331084811856734,"governorate_gaza","deir_balah","fl2_xi","non_refugees",NA,"non_refugee",0.308524062241614,NA,0.206386396446711,0.410661728036518,"governorate_gaza","deir_balah","fl2_xi","in_camp_refugee",NA,"in_camp_refugee",0.326539876119562,NA,0.281466243936366,0.371613508302758,"governorate_gaza","deir_balah","fl2_xi","out_camp_refugee",NA,"out_camp_refugee",0.282046607934364,NA,0.237097110229732,0.326996105638996,"governorate_gaza","deir_balah","fl2_xi",NA,NA,"all",0.299563764702531,NA,0.267723810752518,0.331403718652543,"governorate_gaza","deir_balah"
"fl2_xi","female_headed",NA,"female_headed",0.12428356619259,NA,-0.0281504841269693,0.276717616512148,"governorate_gaza","gaza","fl2_xi","male_headed",NA,"male_headed",0.325711376463077,NA,0.250717936823831,0.400704816102323,"governorate_gaza","gaza","fl2_xi","refugees",NA,"refugee",0.295958916125339,NA,0.206671764452251,0.385246067798427,"governorate_gaza","gaza","fl2_xi","non_refugees",NA,"non_refugee",0.324313362304908,NA,0.211764071251999,0.436862653357816,"governorate_gaza","gaza","fl2_xi","in_camp_refugee",NA,"in_camp_refugee",0.483606557377049,NA,0.394565182814041,0.572647931940057,"governorate_gaza","gaza","fl2_xi","out_camp_refugee",NA,"out_camp_refugee",0.273311498057022,NA,0.174014407050601,0.372608589063444,"governorate_gaza","gaza","fl2_xi",NA,NA,"all",0.308525272776534,NA,0.238099352317631,0.378951193235437,"governorate_gaza","gaza"
"fl2_xi","female_headed",NA,"female_headed",0.401442747277059,NA,0.212102231580079,0.59078326297404,"governorate_gaza","rafah","fl2_xi","male_headed",NA,"male_headed",0.400837194578624,NA,0.334053888261235,0.467620500896012,"governorate_gaza","rafah","fl2_xi","refugees",NA,"refugee",0.393129137633744,NA,0.327532681315999,0.458725593951488,"governorate_gaza","rafah","fl2_xi","non_refugees",NA,"non_refugee",0.462929945011003,NA,0.249408169850191,0.676451720171814,"governorate_gaza","rafah","fl2_xi","in_camp_refugee",NA,"in_camp_refugee",0.4296875,NA,0.343592280877233,0.515782719122767,"governorate_gaza","rafah","fl2_xi","out_camp_refugee",NA,"out_camp_refugee",0.385327674204019,NA,0.307846448479764,0.462808899928274,"governorate_gaza","rafah","fl2_xi",NA,NA,"all",0.400900620021954,NA,0.337963522042937,0.463837718000971,"governorate_gaza","rafah"
"fl2_xi","female_headed",NA,"female_headed",0.356047613272642,NA,0.207064668990583,0.505030557554702,"governorate_gaza","north_gaza","fl2_xi","male_headed",NA,"male_headed",0.376899211509924,NA,0.326594392527137,0.427204030492711,"governorate_gaza","north_gaza","fl2_xi","refugees",NA,"refugee",0.337984440677044,NA,0.285036994801492,0.390931886552597,"governorate_gaza","north_gaza","fl2_xi","non_refugees",NA,"non_refugee",0.471126991581309,NA,0.370749207244983,0.571504775917634,"governorate_gaza","north_gaza","fl2_xi","in_camp_refugee",NA,"in_camp_refugee",0.210526315789474,NA,0.140978555325799,0.280074076253148,"governorate_gaza","north_gaza","fl2_xi","out_camp_refugee",NA,"out_camp_refugee",0.367017114551045,NA,0.304286075321389,0.4297481537807,"governorate_gaza","north_gaza","fl2_xi",NA,NA,"all",0.374918364972707,NA,0.327287445442284,0.422549284503131,"governorate_gaza","north_gaza"
"fl2_xii","female_headed",NA,"female_headed",0.0271480288675758,NA,0.00129868624376635,0.0529973714913853,"governorate_gaza","khan_yunis","fl2_xii","male_headed",NA,"male_headed",0.0439154544224022,NA,0.0274811189021912,0.0603497899426132,"governorate_gaza","khan_yunis","fl2_xii","refugees",NA,"refugee",0.0426300113729566,NA,0.0216360373342766,0.0636239854116367,"governorate_gaza","khan_yunis","fl2_xii","non_refugees",NA,"non_refugee",0.0406785605706888,NA,0.0232086938923444,0.0581484272490331,"governorate_gaza","khan_yunis","fl2_xii","in_camp_refugee",NA,"in_camp_refugee",0.0403225806451613,NA,0.00555837318246609,0.0750867881078565,"governorate_gaza","khan_yunis","fl2_xii","out_camp_refugee",NA,"out_camp_refugee",0.0431125075827201,NA,0.0187732908792387,0.0674517242862015,"governorate_gaza","khan_yunis","fl2_xii",NA,NA,"all",0.0419222893777303,NA,0.027118920954443,0.0567256578010177,"governorate_gaza","khan_yunis"
"fl2_xii","female_headed",NA,"female_headed",0.057717898260095,NA,0.0126517120618302,0.10278408445836,"governorate_gaza","deir_balah","fl2_xii","male_headed",NA,"male_headed",0.0545216790541132,NA,0.0380573974803581,0.0709859606278682,"governorate_gaza","deir_balah","fl2_xii","refugees",NA,"refugee",0.047995728782407,NA,0.0335462760528154,0.0624451815119987,"governorate_gaza","deir_balah","fl2_xii","non_refugees",NA,"non_refugee",0.0970054262993057,NA,0.0318587730623429,0.162152079536269,"governorate_gaza","deir_balah","fl2_xii","in_camp_refugee",NA,"in_camp_refugee",0.0506701240457683,NA,0.0292568910785447,0.072083357012992,"governorate_gaza","deir_balah","fl2_xii","out_camp_refugee",NA,"out_camp_refugee",0.0464914100972814,NA,0.0273929577376056,0.0655898624569572,"governorate_gaza","deir_balah","fl2_xii",NA,NA,"all",0.0550227869700401,NA,0.0394509148195058,0.0705946591205744,"governorate_gaza","deir_balah"
